id,config_id,updated_at,cashflow,total_assets,positions
f106f001-0001-4001-f001-000000000010,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-10 22:40:00.000000+00,2120.00,103720.00,"{""KO"":{""value"":19260.00,""shares"":320},""PEP"":{""value"":18735.00,""shares"":95},""MCD"":{""value"":31865.00,""shares"":105},""SBUX"":{""value"":23765.00,""shares"":210},""YUM"":{""value"":7975.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000011,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-11 22:40:00.000000+00,2120.00,102880.00,"{""KO"":{""value"":19020.00,""shares"":320},""PEP"":{""value"":18545.00,""shares"":95},""MCD"":{""value"":31445.00,""shares"":105},""SBUX"":{""value"":23315.00,""shares"":210},""YUM"":{""value"":7840.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000012,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-12 22:40:00.000000+00,2120.00,104130.00,"{""KO"":{""value"":19260.00,""shares"":320},""PEP"":{""value"":18830.00,""shares"":95},""MCD"":{""value"":31970.00,""shares"":105},""SBUX"":{""value"":23750.00,""shares"":210},""YUM"":{""value"":8160.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000013,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-13 22:40:00.000000+00,2120.00,103345.00,"{""KO"":{""value"":19140.00,""shares"":320},""PEP"":{""value"":18640.00,""shares"":95},""MCD"":{""value"":31445.00,""shares"":105},""SBUX"":{""value"":23425.00,""shares"":210},""YUM"":{""value"":7905.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000014,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-14 22:40:00.000000+00,2120.00,104510.00,"{""KO"":{""value"":19320.00,""shares"":320},""PEP"":{""value"":18925.00,""shares"":95},""MCD"":{""value"":31970.00,""shares"":105},""SBUX"":{""value"":23690.00,""shares"":210},""YUM"":{""value"":8160.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000015,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-15 22:40:00.000000+00,2120.00,105430.00,"{""KO"":{""value"":19500.00,""shares"":320},""PEP"":{""value"":19210.00,""shares"":95},""MCD"":{""value"":32390.00,""shares"":105},""SBUX"":{""value"":23765.00,""shares"":210},""YUM"":{""value"":8320.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000016,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-16 22:40:00.000000+00,2120.00,106635.00,"{""KO"":{""value"":19740.00,""shares"":320},""PEP"":{""value"":19495.00,""shares"":95},""MCD"":{""value"":32705.00,""shares"":105},""SBUX"":{""value"":24150.00,""shares"":210},""YUM"":{""value"":8425.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000017,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-17 22:40:00.000000+00,2120.00,108150.00,"{""KO"":{""value"":20100.00,""shares"":320},""PEP"":{""value"":19780.00,""shares"":95},""MCD"":{""value"":33335.00,""shares"":105},""SBUX"":{""value"":24500.00,""shares"":210},""YUM"":{""value"":8565.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000018,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-18 22:40:00.000000+00,2120.00,110080.00,"{""KO"":{""value"":20520.00,""shares"":320},""PEP"":{""value"":20350.00,""shares"":95},""MCD"":{""value"":33860.00,""shares"":105},""SBUX"":{""value"":25095.00,""shares"":210},""YUM"":{""value"":8835.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000019,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-19 22:40:00.000000+00,2120.00,108475.00,"{""KO"":{""value"":20160.00,""shares"":320},""PEP"":{""value"":19970.00,""shares"":95},""MCD"":{""value"":33230.00,""shares"":105},""SBUX"":{""value"":24675.00,""shares"":210},""YUM"":{""value"":8670.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000020,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-20 22:40:00.000000+00,2120.00,110080.00,"{""KO"":{""value"":20340.00,""shares"":320},""PEP"":{""value"":20255.00,""shares"":95},""MCD"":{""value"":33755.00,""shares"":105},""SBUX"":{""value"":25095.00,""shares"":210},""YUM"":{""value"":8865.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000021,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-21 22:40:00.000000+00,2120.00,111850.00,"{""KO"":{""value"":20640.00,""shares"":320},""PEP"":{""value"":20730.00,""shares"":95},""MCD"":{""value"":34385.00,""shares"":105},""SBUX"":{""value"":25360.00,""shares"":210},""YUM"":{""value"":9065.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000022,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-22 22:40:00.000000+00,2120.00,113480.00,"{""KO"":{""value"":20940.00,""shares"":320},""PEP"":{""value"":21110.00,""shares"":95},""MCD"":{""value"":34910.00,""shares"":105},""SBUX"":{""value"":25885.00,""shares"":210},""YUM"":{""value"":9230.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000023,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-23 22:40:00.000000+00,2120.00,115570.00,"{""KO"":{""value"":21360.00,""shares"":320},""PEP"":{""value"":21680.00,""shares"":95},""MCD"":{""value"":35435.00,""shares"":105},""SBUX"":{""value"":26385.00,""shares"":210},""YUM"":{""value"":9490.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000024,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-24 22:40:00.000000+00,2120.00,117245.00,"{""KO"":{""value"":21720.00,""shares"":320},""PEP"":{""value"":22060.00,""shares"":95},""MCD"":{""value"":35960.00,""shares"":105},""SBUX"":{""value"":26725.00,""shares"":210},""YUM"":{""value"":9620.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000025,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-25 22:40:00.000000+00,2120.00,118925.00,"{""KO"":{""value"":22020.00,""shares"":320},""PEP"":{""value"":22440.00,""shares"":95},""MCD"":{""value"":36590.00,""shares"":105},""SBUX"":{""value"":27145.00,""shares"":210},""YUM"":{""value"":9750.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000026,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-26 22:40:00.000000+00,2120.00,121075.00,"{""KO"":{""value"":22380.00,""shares"":320},""PEP"":{""value"":22915.00,""shares"":95},""MCD"":{""value"":37325.00,""shares"":105},""SBUX"":{""value"":27775.00,""shares"":210},""YUM"":{""value"":9880.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000027,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-27 22:40:00.000000+00,2120.00,123040.00,"{""KO"":{""value"":22800.00,""shares"":320},""PEP"":{""value"":23295.00,""shares"":95},""MCD"":{""value"":37850.00,""shares"":105},""SBUX"":{""value"":28220.00,""shares"":210},""YUM"":{""value"":10010.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000028,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-28 22:40:00.000000+00,2120.00,124865.00,"{""KO"":{""value"":23160.00,""shares"":320},""PEP"":{""value"":23770.00,""shares"":95},""MCD"":{""value"":38375.00,""shares"":105},""SBUX"":{""value"":28910.00,""shares"":210},""YUM"":{""value"":10270.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000029,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-29 22:40:00.000000+00,2120.00,126570.00,"{""KO"":{""value"":23520.00,""shares"":320},""PEP"":{""value"":24150.00,""shares"":95},""MCD"":{""value"":38900.00,""shares"":105},""SBUX"":{""value"":29260.00,""shares"":210},""YUM"":{""value"":10530.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000030,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-30 22:40:00.000000+00,2120.00,128310.00,"{""KO"":{""value"":23820.00,""shares"":320},""PEP"":{""value"":24435.00,""shares"":95},""MCD"":{""value"":39425.00,""shares"":105},""SBUX"":{""value"":29820.00,""shares"":210},""YUM"":{""value"":10660.00,""shares"":65}}"
f106f001-0001-4001-f001-000000000031,f9g827ie-2i56-83e7-d7j0-7h8fe0190415,2025-03-31 22:40:00.000000+00,2120.00,130350.00,"{""KO"":{""value"":24180.00,""shares"":320},""PEP"":{""value"":24910.00,""shares"":95},""MCD"":{""value"":40055.00,""shares"":105},""SBUX"":{""value"":30345.00,""shares"":210},""YUM"":{""value"":10900.00,""shares"":65}}"
g106g001-0001-5001-g001-000000000001,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-01 00:55:06.000000+00,100000.00,100000.00,"{}"
g106g001-0001-5001-g001-000000000002,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-02 00:55:06.000000+00,59780.00,100350.00,"{""WMT"":{""value"":20325.00,""shares"":145},""TGT"":{""value"":20245.00,""shares"":115}}"
g106g001-0001-5001-g001-000000000003,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-03 00:55:06.000000+00,38545.00,101520.00,"{""WMT"":{""value"":20470.00,""shares"":145},""TGT"":{""value"":20475.00,""shares"":115},""COST"":{""value"":22030.00,""shares"":35}}"
g106g001-0001-5001-g001-000000000004,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-04 00:55:06.000000+00,38545.00,100250.00,"{""WMT"":{""value"":20110.00,""shares"":145},""TGT"":{""value"":19950.00,""shares"":115},""COST"":{""value"":21645.00,""shares"":35}}"
g106g001-0001-5001-g001-000000000005,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-05 00:55:06.000000+00,15145.00,102070.00,"{""WMT"":{""value"":20325.00,""shares"":145},""TGT"":{""value"":20305.00,""shares"":115},""COST"":{""value"":22225.00,""shares"":35},""HD"":{""value"":24070.00,""shares"":65}}"
g106g001-0001-5001-g001-000000000006,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-06 00:55:06.000000+00,15145.00,99815.00,"{""WMT"":{""value"":19865.00,""shares"":145},""TGT"":{""value"":19775.00,""shares"":115},""COST"":{""value"":21645.00,""shares"":35},""HD"":{""value"":23530.00,""shares"":65}}"
g106g001-0001-5001-g001-000000000007,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-07 00:55:06.000000+00,1025.00,101210.00,"{""WMT"":{""value"":20110.00,""shares"":145},""TGT"":{""value"":20245.00,""shares"":115},""COST"":{""value"":22030.00,""shares"":35},""HD"":{""value"":23920.00,""shares"":65},""LOW"":{""value"":14880.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000008,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-08 00:55:06.000000+00,1025.00,102410.00,"{""WMT"":{""value"":20325.00,""shares"":145},""TGT"":{""value"":20475.00,""shares"":115},""COST"":{""value"":22225.00,""shares"":35},""HD"":{""value"":24070.00,""shares"":65},""LOW"":{""value"":15290.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000009,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-09 00:55:06.000000+00,1025.00,104665.00,"{""WMT"":{""value"":20830.00,""shares"":145},""TGT"":{""value"":21240.00,""shares"":115},""COST"":{""value"":22960.00,""shares"":35},""HD"":{""value"":24655.00,""shares"":65},""LOW"":{""value"":15955.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000010,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-10 00:55:06.000000+00,1025.00,102830.00,"{""WMT"":{""value"":20470.00,""shares"":145},""TGT"":{""value"":20895.00,""shares"":115},""COST"":{""value"":22575.00,""shares"":35},""HD"":{""value"":24070.00,""shares"":65},""LOW"":{""value"":15675.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000011,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-11 00:55:06.000000+00,1025.00,103625.00,"{""WMT"":{""value"":20685.00,""shares"":145},""TGT"":{""value"":21125.00,""shares"":115},""COST"":{""value"":22765.00,""shares"":35},""HD"":{""value"":24265.00,""shares"":65},""LOW"":{""value"":15760.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000012,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-12 00:55:06.000000+00,1025.00,101395.00,"{""WMT"":{""value"":20255.00,""shares"":145},""TGT"":{""value"":20665.00,""shares"":115},""COST"":{""value"":22225.00,""shares"":35},""HD"":{""value"":23725.00,""shares"":65},""LOW"":{""value"":15500.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000013,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-13 00:55:06.000000+00,1025.00,99575.00,"{""WMT"":{""value"":19940.00,""shares"":145},""TGT"":{""value"":20075.00,""shares"":115},""COST"":{""value"":21840.00,""shares"":35},""HD"":{""value"":23335.00,""shares"":65},""LOW"":{""value"":15360.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000014,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-14 00:55:06.000000+00,1025.00,100185.00,"{""WMT"":{""value"":20110.00,""shares"":145},""TGT"":{""value"":20245.00,""shares"":115},""COST"":{""value"":22030.00,""shares"":35},""HD"":{""value"":23530.00,""shares"":65},""LOW"":{""value"":15500.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000015,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-15 00:55:06.000000+00,1025.00,102200.00,"{""WMT"":{""value"":20470.00,""shares"":145},""TGT"":{""value"":20665.00,""shares"":115},""COST"":{""value"":22380.00,""shares"":35},""HD"":{""value"":24265.00,""shares"":65},""LOW"":{""value"":15395.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000016,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-16 00:55:06.000000+00,1025.00,103910.00,"{""WMT"":{""value"":20830.00,""shares"":145},""TGT"":{""value"":21240.00,""shares"":115},""COST"":{""value"":22765.00,""shares"":35},""HD"":{""value"":24655.00,""shares"":65},""LOW"":{""value"":15395.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000017,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-17 00:55:06.000000+00,1025.00,105765.00,"{""WMT"":{""value"":21170.00,""shares"":145},""TGT"":{""value"":21585.00,""shares"":115},""COST"":{""value"":23345.00,""shares"":35},""HD"":{""value"":25240.00,""shares"":65},""LOW"":{""value"":15600.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000018,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-18 00:55:06.000000+00,1025.00,107625.00,"{""WMT"":{""value"":21535.00,""shares"":145},""TGT"":{""value"":22045.00,""shares"":115},""COST"":{""value"":23730.00,""shares"":35},""HD"":{""value"":25630.00,""shares"":65},""LOW"":{""value"":15660.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000019,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-19 00:55:06.000000+00,1025.00,106530.00,"{""WMT"":{""value"":21300.00,""shares"":145},""TGT"":{""value"":21700.00,""shares"":115},""COST"":{""value"":23555.00,""shares"":35},""HD"":{""value"":25435.00,""shares"":65},""LOW"":{""value"":15515.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000020,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-20 00:55:06.000000+00,1025.00,108270.00,"{""WMT"":{""value"":21755.00,""shares"":145},""TGT"":{""value"":22275.00,""shares"":115},""COST"":{""value"":23765.00,""shares"":35},""HD"":{""value"":25760.00,""shares"":65},""LOW"":{""value"":15690.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000021,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-21 00:55:06.000000+00,1025.00,110805.00,"{""WMT"":{""value"":22270.00,""shares"":145},""TGT"":{""value"":22965.00,""shares"":115},""COST"":{""value"":24310.00,""shares"":35},""HD"":{""value"":26410.00,""shares"":65},""LOW"":{""value"":15825.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000022,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-22 00:55:06.000000+00,1025.00,113015.00,"{""WMT"":{""value"":22560.00,""shares"":145},""TGT"":{""value"":23310.00,""shares"":115},""COST"":{""value"":24945.00,""shares"":35},""HD"":{""value"":27060.00,""shares"":65},""LOW"":{""value"":16115.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000023,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-23 00:55:06.000000+00,1025.00,111670.00,"{""WMT"":{""value"":22125.00,""shares"":145},""TGT"":{""value"":22850.00,""shares"":115},""COST"":{""value"":24695.00,""shares"":35},""HD"":{""value"":26800.00,""shares"":65},""LOW"":{""value"":16175.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000024,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-24 00:55:06.000000+00,1025.00,111820.00,"{""WMT"":{""value"":22560.00,""shares"":145},""TGT"":{""value"":23080.00,""shares"":115},""COST"":{""value"":24415.00,""shares"":35},""HD"":{""value"":26605.00,""shares"":65},""LOW"":{""value"":16035.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000025,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-25 00:55:06.000000+00,1025.00,113345.00,"{""WMT"":{""value"":22850.00,""shares"":145},""TGT"":{""value"":23310.00,""shares"":115},""COST"":{""value"":24840.00,""shares"":35},""HD"":{""value"":26995.00,""shares"":65},""LOW"":{""value"":16325.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000026,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-26 00:55:06.000000+00,1025.00,115760.00,"{""WMT"":{""value"":23330.00,""shares"":145},""TGT"":{""value"":23885.00,""shares"":115},""COST"":{""value"":25510.00,""shares"":35},""HD"":{""value"":27645.00,""shares"":65},""LOW"":{""value"":16365.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000027,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-27 00:55:06.000000+00,1025.00,118310.00,"{""WMT"":{""value"":23835.00,""shares"":145},""TGT"":{""value"":24460.00,""shares"":115},""COST"":{""value"":26110.00,""shares"":35},""HD"":{""value"":28230.00,""shares"":65},""LOW"":{""value"":16650.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000028,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-28 00:55:06.000000+00,1025.00,120325.00,"{""WMT"":{""value"":24320.00,""shares"":145},""TGT"":{""value"":24920.00,""shares"":115},""COST"":{""value"":26425.00,""shares"":35},""HD"":{""value"":28620.00,""shares"":65},""LOW"":{""value"":17015.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000029,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-29 00:55:06.000000+00,1025.00,121755.00,"{""WMT"":{""value"":24755.00,""shares"":145},""TGT"":{""value"":25495.00,""shares"":115},""COST"":{""value"":26775.00,""shares"":35},""HD"":{""value"":28880.00,""shares"":65},""LOW"":{""value"":16825.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000030,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-30 00:55:06.000000+00,1025.00,123885.00,"{""WMT"":{""value"":25095.00,""shares"":145},""TGT"":{""value"":25955.00,""shares"":115},""COST"":{""value"":27265.00,""shares"":35},""HD"":{""value"":29655.00,""shares"":65},""LOW"":{""value"":16890.00,""shares"":70}}"
g106g001-0001-5001-g001-000000000031,g0h938jf-3j67-94f8-e8k1-8i9gf1201526,2025-03-31 00:55:06.000000+00,1025.00,125200.00,"{""WMT"":{""value"":25530.00,""shares"":145},""TGT"":{""value"":26335.00,""shares"":115},""COST"":{""value"":27510.00,""shares"":35},""HD"":{""value"":29915.00,""shares"":65},""LOW"":{""value"":16885.00,""shares"":70}}"
h107h001-0001-6001-h001-000000000001,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-01 03:10:17.000000+00,100000.00,100000.00,"{}"
h107h001-0001-6001-h001-000000000002,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-02 03:10:17.000000+00,54820.00,100450.00,"{""V"":{""value"":22880.00,""shares"":80},""MA"":{""value"":22750.00,""shares"":45}}"
h107h001-0001-6001-h001-000000000003,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-03 03:10:17.000000+00,25405.00,102150.00,"{""V"":{""value"":23280.00,""shares"":80},""MA"":{""value"":23175.00,""shares"":45},""AXP"":{""value"":30290.00,""shares"":125}}"
h107h001-0001-6001-h001-000000000004,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-04 03:10:17.000000+00,25405.00,100970.00,"{""V"":{""value"":22880.00,""shares"":80},""MA"":{""value"":22750.00,""shares"":45},""AXP"":{""value"":29935.00,""shares"":125}}"
h107h001-0001-6001-h001-000000000005,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-05 03:10:17.000000+00,25405.00,102510.00,"{""V"":{""value"":23200.00,""shares"":80},""MA"":{""value"":23175.00,""shares"":45},""AXP"":{""value"":30755.00,""shares"":125}}"
h107h001-0001-6001-h001-000000000006,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-06 03:10:17.000000+00,7905.00,103260.00,"{""V"":{""value"":23600.00,""shares"":80},""MA"":{""value"":23625.00,""shares"":45},""AXP"":{""value"":30755.00,""shares"":125},""PYPL"":{""value"":17375.00,""shares"":175}}"
h107h001-0001-6001-h001-000000000007,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-07 03:10:17.000000+00,7905.00,101805.00,"{""V"":{""value"":23200.00,""shares"":80},""MA"":{""value"":23175.00,""shares"":45},""AXP"":{""value"":30290.00,""shares"":125},""PYPL"":{""value"":17235.00,""shares"":175}}"
h107h001-0001-6001-h001-000000000008,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-08 03:10:17.000000+00,0.00,103565.00,"{""V"":{""value"":23600.00,""shares"":80},""MA"":{""value"":23625.00,""shares"":45},""AXP"":{""value"":30755.00,""shares"":125},""PYPL"":{""value"":17375.00,""shares"":175},""SQ"":{""value"":8210.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000009,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-09 03:10:17.000000+00,0.00,105680.00,"{""V"":{""value"":24080.00,""shares"":80},""MA"":{""value"":24075.00,""shares"":45},""AXP"":{""value"":31465.00,""shares"":125},""PYPL"":{""value"":17640.00,""shares"":175},""SQ"":{""value"":8420.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000010,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-10 03:10:17.000000+00,0.00,104105.00,"{""V"":{""value"":23760.00,""shares"":80},""MA"":{""value"":23850.00,""shares"":45},""AXP"":{""value"":30755.00,""shares"":125},""PYPL"":{""value"":17395.00,""shares"":175},""SQ"":{""value"":8345.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000011,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-11 03:10:17.000000+00,0.00,103505.00,"{""V"":{""value"":23600.00,""shares"":80},""MA"":{""value"":23625.00,""shares"":45},""AXP"":{""value"":30290.00,""shares"":125},""PYPL"":{""value"":17235.00,""shares"":175},""SQ"":{""value"":8755.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000012,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-12 03:10:17.000000+00,0.00,101715.00,"{""V"":{""value"":23280.00,""shares"":80},""MA"":{""value"":23175.00,""shares"":45},""AXP"":{""value"":29825.00,""shares"":125},""PYPL"":{""value"":17080.00,""shares"":175},""SQ"":{""value"":8355.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000013,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-13 03:10:17.000000+00,0.00,99545.00,"{""V"":{""value"":22800.00,""shares"":80},""MA"":{""value"":22750.00,""shares"":45},""AXP"":{""value"":29100.00,""shares"":125},""PYPL"":{""value"":16730.00,""shares"":175},""SQ"":{""value"":8165.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000014,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-14 03:10:17.000000+00,0.00,98255.00,"{""V"":{""value"":22400.00,""shares"":80},""MA"":{""value"":22325.00,""shares"":45},""AXP"":{""value"":28735.00,""shares"":125},""PYPL"":{""value"":16555.00,""shares"":175},""SQ"":{""value"":8240.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000015,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-15 03:10:17.000000+00,0.00,99650.00,"{""V"":{""value"":22720.00,""shares"":80},""MA"":{""value"":22525.00,""shares"":45},""AXP"":{""value"":29100.00,""shares"":125},""PYPL"":{""value"":16905.00,""shares"":175},""SQ"":{""value"":8400.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000016,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-16 03:10:17.000000+00,0.00,102065.00,"{""V"":{""value"":23200.00,""shares"":80},""MA"":{""value"":23175.00,""shares"":45},""AXP"":{""value"":29825.00,""shares"":125},""PYPL"":{""value"":17325.00,""shares"":175},""SQ"":{""value"":8540.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000017,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-17 03:10:17.000000+00,0.00,104480.00,"{""V"":{""value"":23680.00,""shares"":80},""MA"":{""value"":23625.00,""shares"":45},""AXP"":{""value"":30510.00,""shares"":125},""PYPL"":{""value"":17850.00,""shares"":175},""SQ"":{""value"":8815.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000018,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-18 03:10:17.000000+00,0.00,107170.00,"{""V"":{""value"":24160.00,""shares"":80},""MA"":{""value"":24300.00,""shares"":45},""AXP"":{""value"":31220.00,""shares"":125},""PYPL"":{""value"":18340.00,""shares"":175},""SQ"":{""value"":9150.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000019,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-19 03:10:17.000000+00,0.00,106365.00,"{""V"":{""value"":24000.00,""shares"":80},""MA"":{""value"":24075.00,""shares"":45},""AXP"":{""value"":30875.00,""shares"":125},""PYPL"":{""value"":18165.00,""shares"":175},""SQ"":{""value"":9250.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000020,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-20 03:10:17.000000+00,0.00,108630.00,"{""V"":{""value"":24320.00,""shares"":80},""MA"":{""value"":24525.00,""shares"":45},""AXP"":{""value"":31465.00,""shares"":125},""PYPL"":{""value"":18690.00,""shares"":175},""SQ"":{""value"":9630.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000021,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-21 03:10:17.000000+00,0.00,111180.00,"{""V"":{""value"":24880.00,""shares"":80},""MA"":{""value"":24975.00,""shares"":45},""AXP"":{""value"":32055.00,""shares"":125},""PYPL"":{""value"":19215.00,""shares"":175},""SQ"":{""value"":10055.00,""shares"":65}}"
h107h001-0001-6001-h001-000000000022,h1i049kg-4k78-05g9-f9l2-9j0hg2312637,2025-03-22 03:10:17.000000+00,0.00,113605.00,"{""V"":{""value"":25360.00,""shares"":80},""MA"":{""value"":25650.00,""shares"":45},""AXP"":{""value"":32520.00,""shares"":125},""PYPL"":{""value"":19775.00,""shares"":175},""SQ"":{""value"":10300.00,""shares"":65}}"
